Date,Close
8/17/1995,559.039978
8/18/1995,559.210022
8/21/1995,558.109985
8/22/1995,559.52002
8/23/1995,557.140015
8/24/1995,557.460022
8/25/1995,560.099976
8/28/1995,559.049988
8/29/1995,560
8/30/1995,560.919983
8/31/1995,561.880005
9/1/1995,563.840027
9/5/1995,569.169983
9/6/1995,570.169983
9/7/1995,570.289978
9/8/1995,572.679993
9/11/1995,573.909973
9/12/1995,576.51001
9/13/1995,578.77002
9/14/1995,583.609985
9/15/1995,583.349976
9/18/1995,582.77002
9/19/1995,584.200012
9/20/1995,586.77002
9/21/1995,583
9/22/1995,581.72998
9/25/1995,581.809998
9/26/1995,581.409973
9/27/1995,581.039978
9/28/1995,585.869995
9/29/1995,584.409973
10/2/1995,581.719971
10/3/1995,582.340027
10/4/1995,581.469971
10/5/1995,582.630005
10/6/1995,582.48999
10/9/1995,578.369995
10/10/1995,577.52002
10/11/1995,579.460022
10/12/1995,583.099976
10/13/1995,584.5
10/16/1995,583.030029
10/17/1995,586.780029
10/18/1995,587.440002
10/19/1995,590.650024
10/20/1995,587.460022
10/23/1995,585.059998
10/24/1995,586.539978
10/25/1995,582.469971
10/26/1995,576.719971
10/27/1995,579.700012
10/30/1995,583.25
10/31/1995,581.5
11/1/1995,584.219971
11/2/1995,589.719971
11/3/1995,590.570007
11/6/1995,588.460022
11/7/1995,586.320007
11/8/1995,591.710022
11/9/1995,593.26001
11/10/1995,592.719971
11/13/1995,592.299988
11/14/1995,589.289978
11/15/1995,593.960022
11/16/1995,597.340027
11/17/1995,600.070007
11/20/1995,596.849976
11/21/1995,600.23999
11/22/1995,598.400024
11/24/1995,599.969971
11/27/1995,601.320007
11/28/1995,606.450012
11/29/1995,607.640015
11/30/1995,605.369995
12/1/1995,606.97998
12/4/1995,613.679993
12/5/1995,617.679993
12/6/1995,620.179993
12/7/1995,616.169983
12/8/1995,617.47998
12/11/1995,619.52002
12/12/1995,618.780029
12/13/1995,621.690002
12/14/1995,616.919983
12/15/1995,616.340027
12/18/1995,606.809998
12/19/1995,611.929993
12/20/1995,605.940002
12/21/1995,610.48999
12/22/1995,611.950012
12/26/1995,614.299988
12/27/1995,614.530029
12/28/1995,614.119995
12/29/1995,615.929993
1/2/1996,620.72998
1/3/1996,621.320007
1/4/1996,617.700012
1/5/1996,616.710022
1/8/1996,618.460022
1/9/1996,609.450012
1/10/1996,598.47998
1/11/1996,602.690002
1/12/1996,601.809998
1/15/1996,599.820007
1/16/1996,608.440002
1/17/1996,606.369995
1/18/1996,608.23999
1/19/1996,611.830017
1/22/1996,613.400024
1/23/1996,612.789978
1/24/1996,619.960022
1/25/1996,617.030029
1/26/1996,621.619995
1/29/1996,624.219971
1/30/1996,630.150024
1/31/1996,636.02002
2/1/1996,638.460022
2/2/1996,635.840027
2/5/1996,641.429993
2/6/1996,646.330017
2/7/1996,649.929993
2/8/1996,656.070007
2/9/1996,656.369995
2/12/1996,661.450012
2/13/1996,660.51001
2/14/1996,655.580017
2/15/1996,651.320007
2/16/1996,647.97998
2/20/1996,640.650024
2/21/1996,648.099976
2/22/1996,658.859985
2/23/1996,659.080017
2/26/1996,650.460022
2/27/1996,647.23999
2/28/1996,644.75
2/29/1996,640.429993
3/1/1996,644.369995
3/4/1996,650.809998
3/5/1996,655.789978
3/6/1996,652
3/7/1996,653.650024
3/8/1996,633.5
3/11/1996,640.02002
3/12/1996,637.090027
3/13/1996,638.549988
3/14/1996,640.869995
3/15/1996,641.429993
3/18/1996,652.650024
3/19/1996,651.690002
3/20/1996,649.97998
3/21/1996,649.190002
3/22/1996,650.619995
3/25/1996,650.039978
3/26/1996,652.969971
3/27/1996,648.909973
3/28/1996,648.940002
3/29/1996,645.5
4/1/1996,653.72998
4/2/1996,655.26001
4/3/1996,655.880005
4/4/1996,655.859985
4/8/1996,644.23999
4/9/1996,642.190002
4/10/1996,633.5
4/11/1996,631.179993
4/12/1996,636.710022
4/15/1996,642.48999
4/16/1996,645
4/17/1996,641.609985
4/18/1996,643.609985
4/19/1996,645.070007
4/22/1996,647.890015
4/23/1996,651.580017
4/24/1996,650.169983
4/25/1996,652.869995
4/26/1996,653.460022
4/29/1996,654.159973
4/30/1996,654.169983
5/1/1996,654.580017
5/2/1996,643.380005
5/3/1996,641.630005
5/6/1996,640.809998
5/7/1996,638.26001
5/8/1996,644.77002
5/9/1996,645.440002
5/10/1996,652.090027
5/13/1996,661.51001
5/14/1996,665.599976
5/15/1996,665.419983
5/16/1996,664.849976
5/17/1996,668.909973
5/20/1996,673.150024
5/21/1996,672.76001
5/22/1996,678.419983
5/23/1996,676
5/24/1996,678.51001
5/28/1996,672.22998
5/29/1996,667.929993
5/30/1996,671.700012
5/31/1996,669.119995
6/3/1996,667.679993
6/4/1996,672.559998
6/5/1996,678.440002
6/6/1996,673.030029
6/7/1996,673.309998
6/10/1996,672.159973
6/11/1996,670.969971
6/12/1996,669.039978
6/13/1996,667.919983
6/14/1996,665.849976
6/17/1996,665.159973
6/18/1996,662.059998
6/19/1996,661.960022
6/20/1996,662.099976
6/21/1996,666.840027
6/24/1996,668.849976
6/25/1996,668.47998
6/26/1996,664.390015
6/27/1996,668.549988
6/28/1996,670.630005
7/1/1996,675.880005
7/2/1996,673.609985
7/3/1996,672.400024
7/5/1996,657.440002
7/8/1996,652.539978
7/9/1996,654.75
7/10/1996,656.059998
7/11/1996,645.669983
7/12/1996,646.190002
7/15/1996,629.799988
7/16/1996,628.369995
7/17/1996,634.070007
7/18/1996,643.559998
7/19/1996,638.72998
7/22/1996,633.77002
7/23/1996,626.869995
7/24/1996,626.650024
7/25/1996,631.169983
7/26/1996,635.900024
7/29/1996,630.909973
7/30/1996,635.26001
7/31/1996,639.950012
8/1/1996,650.02002
8/2/1996,662.48999
8/5/1996,660.22998
8/6/1996,662.380005
8/7/1996,664.159973
8/8/1996,662.590027
8/9/1996,662.099976
8/12/1996,665.77002
8/13/1996,660.200012
8/14/1996,662.049988
8/15/1996,662.280029
8/16/1996,665.210022
8/19/1996,666.580017
8/20/1996,665.690002
8/21/1996,665.070007
8/22/1996,670.679993
8/23/1996,667.030029
8/26/1996,663.880005
8/27/1996,666.400024
8/28/1996,664.809998
8/29/1996,657.400024
8/30/1996,651.98999
9/3/1996,654.719971
9/4/1996,655.609985
9/5/1996,649.440002
9/6/1996,655.679993
9/9/1996,663.76001
9/10/1996,663.809998
9/11/1996,667.280029
9/12/1996,671.150024
9/13/1996,680.539978
9/16/1996,683.97998
9/17/1996,682.940002
9/18/1996,681.469971
9/19/1996,683
9/20/1996,687.030029
9/23/1996,686.47998
9/24/1996,685.609985
9/25/1996,685.830017
9/26/1996,685.859985
9/27/1996,686.190002
9/30/1996,687.330017
10/1/1996,689.080017
10/2/1996,694.01001
10/3/1996,692.780029
10/4/1996,701.460022
10/7/1996,703.340027
10/8/1996,700.640015
10/9/1996,696.73999
10/10/1996,694.609985
10/11/1996,700.659973
10/14/1996,703.539978
10/15/1996,702.570007
10/16/1996,704.409973
10/17/1996,706.98999
10/18/1996,710.820007
10/21/1996,709.849976
10/22/1996,706.570007
10/23/1996,707.27002
10/24/1996,702.289978
10/25/1996,700.919983
10/28/1996,697.26001
10/29/1996,701.5
10/30/1996,700.900024
10/31/1996,705.27002
11/1/1996,703.77002
11/4/1996,706.72998
11/5/1996,714.140015
11/6/1996,724.590027
11/7/1996,727.650024
11/8/1996,730.820007
11/11/1996,731.869995
11/12/1996,729.559998
11/13/1996,731.130005
11/14/1996,735.880005
11/15/1996,737.619995
11/18/1996,737.02002
11/19/1996,742.159973
11/20/1996,743.950012
11/21/1996,742.75
11/22/1996,748.72998
11/25/1996,757.030029
11/26/1996,755.960022
11/27/1996,755
11/29/1996,757.02002
12/2/1996,756.559998
12/3/1996,748.280029
12/4/1996,745.099976
12/5/1996,744.380005
12/6/1996,739.599976
12/9/1996,749.76001
12/10/1996,747.539978
12/11/1996,740.72998
12/12/1996,729.299988
12/13/1996,728.640015
12/16/1996,720.97998
12/17/1996,726.039978
12/18/1996,731.539978
12/19/1996,745.76001
12/20/1996,748.869995
12/23/1996,746.919983
12/24/1996,751.030029
12/26/1996,755.820007
12/27/1996,756.789978
12/30/1996,753.849976
12/31/1996,740.73999
1/2/1997,737.01001
1/3/1997,748.030029
1/6/1997,747.650024
1/7/1997,753.22998
1/8/1997,748.409973
1/9/1997,754.849976
1/10/1997,759.5
1/13/1997,759.51001
1/14/1997,768.859985
1/15/1997,767.200012
1/16/1997,769.75
1/17/1997,776.169983
1/20/1997,776.700012
1/21/1997,782.719971
1/22/1997,786.22998
1/23/1997,777.559998
1/24/1997,770.52002
1/27/1997,765.02002
1/28/1997,765.02002
1/29/1997,772.5
1/30/1997,784.169983
1/31/1997,786.159973
2/3/1997,786.72998
2/4/1997,789.26001
2/5/1997,778.280029
2/6/1997,780.150024
2/7/1997,789.559998
2/10/1997,785.429993
2/11/1997,789.590027
2/12/1997,802.77002
2/13/1997,811.820007
2/14/1997,808.47998
2/18/1997,816.289978
2/19/1997,812.48999
2/20/1997,802.799988
2/21/1997,801.77002
2/24/1997,810.280029
2/25/1997,812.030029
2/26/1997,805.679993
2/27/1997,795.070007
2/28/1997,790.820007
3/3/1997,795.309998
3/4/1997,790.950012
3/5/1997,801.98999
3/6/1997,798.559998
3/7/1997,804.969971
3/10/1997,813.650024
3/11/1997,811.340027
3/12/1997,804.26001
3/13/1997,789.559998
3/14/1997,793.169983
3/17/1997,795.710022
3/18/1997,789.659973
3/19/1997,785.77002
3/20/1997,782.650024
3/21/1997,784.099976
3/24/1997,790.890015
3/25/1997,789.070007
3/26/1997,790.5
3/27/1997,773.880005
3/31/1997,757.119995
4/1/1997,759.640015
4/2/1997,750.109985
4/3/1997,750.320007
4/4/1997,757.900024
4/7/1997,762.130005
4/8/1997,766.119995
4/9/1997,760.599976
4/10/1997,758.340027
4/11/1997,737.650024
4/14/1997,743.72998
4/15/1997,754.719971
4/16/1997,763.530029
4/17/1997,761.77002
4/18/1997,766.340027
4/21/1997,760.369995
4/22/1997,774.609985
4/23/1997,773.640015
4/24/1997,771.179993
4/25/1997,765.369995
4/28/1997,772.960022
4/29/1997,794.049988
4/30/1997,801.340027
5/1/1997,798.530029
5/2/1997,812.969971
5/5/1997,830.289978
5/6/1997,827.76001
5/7/1997,815.619995
5/8/1997,820.26001
5/9/1997,824.780029
5/12/1997,837.659973
5/13/1997,833.130005
5/14/1997,836.039978
5/15/1997,841.880005
5/16/1997,829.75
5/19/1997,833.27002
5/20/1997,841.659973
5/21/1997,839.349976
5/22/1997,835.659973
5/23/1997,847.030029
5/27/1997,849.710022
5/28/1997,847.210022
5/29/1997,844.080017
5/30/1997,848.280029
6/2/1997,846.359985
6/3/1997,845.47998
6/4/1997,840.109985
6/5/1997,843.429993
6/6/1997,858.01001
6/9/1997,862.909973
6/10/1997,865.27002
6/11/1997,869.570007
6/12/1997,883.460022
6/13/1997,893.27002
6/16/1997,893.900024
6/17/1997,894.419983
6/18/1997,889.059998
6/19/1997,897.98999
6/20/1997,898.700012
6/23/1997,878.619995
6/24/1997,896.340027
6/25/1997,888.98999
6/26/1997,883.679993
6/27/1997,887.299988
6/30/1997,885.140015
7/1/1997,891.030029
7/2/1997,904.030029
7/3/1997,916.919983
7/7/1997,912.200012
7/8/1997,918.75
7/9/1997,907.539978
7/10/1997,913.780029
7/11/1997,916.679993
7/14/1997,918.380005
7/15/1997,925.76001
7/16/1997,936.590027
7/17/1997,931.609985
7/18/1997,915.299988
7/21/1997,912.940002
7/22/1997,933.97998
7/23/1997,936.559998
7/24/1997,940.299988
7/25/1997,938.789978
7/28/1997,936.450012
7/29/1997,942.289978
7/30/1997,952.289978
7/31/1997,954.309998
8/1/1997,947.140015
8/4/1997,950.299988
8/5/1997,952.369995
8/6/1997,960.320007
8/7/1997,951.190002
8/8/1997,933.539978
8/11/1997,937
8/12/1997,926.530029
8/13/1997,922.02002
8/14/1997,924.77002
8/15/1997,900.809998
8/18/1997,912.48999
8/19/1997,926.01001
8/20/1997,939.349976
8/21/1997,925.049988
8/22/1997,923.539978
8/25/1997,920.159973
8/26/1997,913.02002
8/27/1997,913.700012
8/28/1997,903.669983
8/29/1997,899.469971
9/2/1997,927.580017
9/3/1997,927.859985
9/4/1997,930.869995
9/5/1997,929.049988
9/8/1997,931.200012
9/9/1997,933.619995
9/10/1997,919.030029
9/11/1997,912.590027
9/12/1997,923.909973
9/15/1997,919.77002
9/16/1997,945.640015
9/17/1997,943
9/18/1997,947.289978
9/19/1997,950.51001
9/22/1997,955.429993
9/23/1997,951.929993
9/24/1997,944.47998
9/25/1997,937.909973
9/26/1997,945.219971
9/29/1997,953.340027
9/30/1997,947.280029
10/1/1997,955.409973
10/2/1997,960.460022
10/3/1997,965.030029
10/6/1997,972.690002
10/7/1997,983.119995
10/8/1997,973.840027
10/9/1997,970.619995
10/10/1997,966.97998
10/13/1997,968.099976
10/14/1997,970.280029
10/15/1997,965.719971
10/16/1997,955.25
10/17/1997,944.159973
10/20/1997,955.609985
10/21/1997,972.280029
10/22/1997,968.48999
10/23/1997,950.690002
10/24/1997,941.640015
10/27/1997,876.98999
10/28/1997,921.849976
10/29/1997,919.159973
10/30/1997,903.679993
10/31/1997,914.619995
11/3/1997,938.98999
11/4/1997,940.76001
11/5/1997,942.76001
11/6/1997,938.030029
11/7/1997,927.51001
11/10/1997,921.130005
11/11/1997,923.780029
11/12/1997,905.960022
11/13/1997,916.659973
11/14/1997,928.349976
11/17/1997,946.200012
11/18/1997,938.22998
11/19/1997,944.590027
11/20/1997,958.97998
11/21/1997,963.090027
11/24/1997,946.669983
11/25/1997,950.820007
11/26/1997,951.640015
11/28/1997,955.400024
12/1/1997,974.77002
12/2/1997,971.679993
12/3/1997,976.77002
12/4/1997,973.099976
12/5/1997,983.789978
12/8/1997,982.369995
12/9/1997,975.780029
12/10/1997,969.789978
12/11/1997,954.940002
12/12/1997,953.390015
12/15/1997,963.390015
12/16/1997,968.039978
12/17/1997,965.539978
12/18/1997,955.299988
12/19/1997,946.780029
12/22/1997,953.700012
12/23/1997,939.130005
12/24/1997,932.700012
12/26/1997,936.460022
12/29/1997,953.349976
12/30/1997,970.840027
12/31/1997,970.429993
1/2/1998,975.039978
1/5/1998,977.070007
1/6/1998,966.580017
1/7/1998,964
1/8/1998,956.049988
1/9/1998,927.690002
1/12/1998,939.210022
1/13/1998,952.119995
1/14/1998,957.940002
1/15/1998,950.72998
1/16/1998,961.51001
1/20/1998,978.599976
1/21/1998,970.809998
1/22/1998,963.039978
1/23/1998,957.590027
1/26/1998,956.950012
1/27/1998,969.02002
1/28/1998,977.460022
1/29/1998,985.48999
1/30/1998,980.280029
2/2/1998,1001.27002
2/3/1998,1006
2/4/1998,1006.900024
2/5/1998,1003.539978
2/6/1998,1012.460022
2/9/1998,1010.73999
2/10/1998,1019.01001
2/11/1998,1020.01001
2/12/1998,1024.140015
2/13/1998,1020.090027
2/17/1998,1022.76001
2/18/1998,1032.079956
2/19/1998,1028.280029
2/20/1998,1034.209961
2/23/1998,1038.140015
2/24/1998,1030.560059
2/25/1998,1042.900024
2/26/1998,1048.670044
2/27/1998,1049.339966
3/2/1998,1047.699951
3/3/1998,1052.02002
3/4/1998,1047.329956
3/5/1998,1035.050049
3/6/1998,1055.689941
3/9/1998,1052.310059
3/10/1998,1064.25
3/11/1998,1068.469971
3/12/1998,1069.920044
3/13/1998,1068.609985
3/16/1998,1079.27002
3/17/1998,1080.449951
3/18/1998,1085.52002
3/19/1998,1089.73999
3/20/1998,1099.160034
3/23/1998,1095.550049
3/24/1998,1105.650024
3/25/1998,1101.930054
3/26/1998,1100.800049
3/27/1998,1095.439941
3/30/1998,1093.599976
3/31/1998,1101.75
4/1/1998,1108.150024
4/2/1998,1120.01001
4/3/1998,1122.699951
4/6/1998,1121.380005
4/7/1998,1109.550049
4/8/1998,1101.650024
4/9/1998,1110.670044
4/13/1998,1109.689941
4/14/1998,1115.75
4/15/1998,1119.319946
4/16/1998,1108.170044
4/17/1998,1122.719971
4/20/1998,1123.650024
4/21/1998,1126.670044
4/22/1998,1130.540039
4/23/1998,1119.579956
4/24/1998,1107.900024
4/27/1998,1086.540039
4/28/1998,1085.109985
4/29/1998,1094.619995
4/30/1998,1111.75
5/1/1998,1121
5/4/1998,1122.069946
5/5/1998,1115.5
5/6/1998,1104.920044
5/7/1998,1095.140015
5/8/1998,1108.140015
5/11/1998,1106.640015
5/12/1998,1115.790039
5/13/1998,1118.859985
5/14/1998,1117.369995
5/15/1998,1108.72998
5/18/1998,1105.819946
5/19/1998,1109.52002
5/20/1998,1119.060059
5/21/1998,1114.640015
5/22/1998,1110.469971
5/26/1998,1094.02002
5/27/1998,1092.22998
5/28/1998,1097.599976
5/29/1998,1090.819946
6/1/1998,1090.97998
6/2/1998,1093.219971
6/3/1998,1082.72998
6/4/1998,1094.829956
6/5/1998,1113.859985
6/8/1998,1115.719971
6/9/1998,1118.410034
6/10/1998,1112.280029
6/11/1998,1094.579956
6/12/1998,1098.839966
6/15/1998,1077.01001
6/16/1998,1087.589966
6/17/1998,1107.109985
6/18/1998,1106.369995
6/19/1998,1100.650024
6/22/1998,1103.209961
6/23/1998,1119.48999
6/24/1998,1132.880005
6/25/1998,1129.280029
6/26/1998,1133.199951
6/29/1998,1138.48999
6/30/1998,1133.839966
7/1/1998,1148.560059
7/2/1998,1146.420044
7/6/1998,1157.329956
7/7/1998,1154.660034
7/8/1998,1166.380005
7/9/1998,1158.560059
7/10/1998,1164.329956
7/13/1998,1165.189941
7/14/1998,1177.579956
7/15/1998,1174.810059
7/16/1998,1183.98999
7/17/1998,1186.75
7/20/1998,1184.099976
7/21/1998,1165.069946
7/22/1998,1164.079956
7/23/1998,1139.75
7/24/1998,1140.800049
7/27/1998,1147.27002
7/28/1998,1130.23999
7/29/1998,1125.209961
7/30/1998,1142.949951
7/31/1998,1120.670044
8/3/1998,1112.439941
8/4/1998,1072.119995
8/5/1998,1081.430054
8/6/1998,1089.630005
8/7/1998,1089.449951
8/10/1998,1083.140015
8/11/1998,1068.97998
8/12/1998,1084.219971
8/13/1998,1074.910034
8/14/1998,1062.75
8/17/1998,1083.670044
8/18/1998,1101.199951
8/19/1998,1098.060059
8/20/1998,1091.599976
8/21/1998,1081.23999
8/24/1998,1088.140015
8/25/1998,1092.849976
8/26/1998,1084.189941
8/27/1998,1042.589966
8/28/1998,1027.140015
8/31/1998,957.280029
9/1/1998,994.26001
9/2/1998,990.47998
9/3/1998,982.26001
9/4/1998,973.890015
9/8/1998,1023.460022
9/9/1998,1006.200012
9/10/1998,980.190002
9/11/1998,1009.059998
9/14/1998,1029.719971
9/15/1998,1037.680054
9/16/1998,1045.47998
9/17/1998,1018.869995
9/18/1998,1020.090027
9/21/1998,1023.890015
9/22/1998,1029.630005
9/23/1998,1066.089966
9/24/1998,1042.719971
9/25/1998,1044.75
9/28/1998,1048.689941
9/29/1998,1049.02002
9/30/1998,1017.01001
10/1/1998,986.390015
10/2/1998,1002.599976
10/5/1998,988.559998
10/6/1998,984.590027
10/7/1998,970.679993
10/8/1998,959.440002
10/9/1998,984.390015
10/12/1998,997.710022
10/13/1998,994.799988
10/14/1998,1005.530029
10/15/1998,1047.48999
10/16/1998,1056.420044
10/19/1998,1062.390015
10/20/1998,1063.930054
10/21/1998,1069.920044
10/22/1998,1078.47998
10/23/1998,1070.670044
10/26/1998,1072.319946
10/27/1998,1065.339966
10/28/1998,1068.089966
10/29/1998,1085.930054
10/30/1998,1098.670044
11/2/1998,1111.599976
11/3/1998,1110.839966
11/4/1998,1118.670044
11/5/1998,1133.849976
11/6/1998,1141.01001
11/9/1998,1130.199951
11/10/1998,1128.26001
11/11/1998,1120.969971
11/12/1998,1117.689941
11/13/1998,1125.719971
11/16/1998,1135.869995
11/17/1998,1139.319946
11/18/1998,1144.47998
11/19/1998,1152.609985
11/20/1998,1163.550049
11/23/1998,1188.209961
11/24/1998,1182.98999
11/25/1998,1186.869995
11/27/1998,1192.329956
11/30/1998,1163.630005
12/1/1998,1175.280029
12/2/1998,1171.25
12/3/1998,1150.140015
12/4/1998,1176.73999
12/7/1998,1187.699951
12/8/1998,1181.380005
12/9/1998,1183.48999
12/10/1998,1165.02002
12/11/1998,1166.459961
12/14/1998,1141.199951
12/15/1998,1162.829956
12/16/1998,1161.939941
12/17/1998,1179.97998
12/18/1998,1188.030029
12/21/1998,1202.839966
12/22/1998,1203.569946
12/23/1998,1228.540039
12/24/1998,1226.27002
12/28/1998,1225.48999
12/29/1998,1241.810059
12/30/1998,1231.930054
12/31/1998,1229.22998
1/4/1999,1228.099976
1/5/1999,1244.780029
1/6/1999,1272.339966
1/7/1999,1269.72998
1/8/1999,1275.089966
1/11/1999,1263.880005
1/12/1999,1239.51001
1/13/1999,1234.400024
1/14/1999,1212.189941
1/15/1999,1243.26001
1/19/1999,1252
1/20/1999,1256.619995
1/21/1999,1235.160034
1/22/1999,1225.189941
1/25/1999,1233.97998
1/26/1999,1252.310059
1/27/1999,1243.170044
1/28/1999,1265.369995
1/29/1999,1279.640015
2/1/1999,1273
2/2/1999,1261.98999
2/3/1999,1272.069946
2/4/1999,1248.48999
2/5/1999,1239.400024
2/8/1999,1243.77002
2/9/1999,1216.140015
2/10/1999,1223.550049
2/11/1999,1254.040039
2/12/1999,1230.130005
2/16/1999,1241.869995
2/17/1999,1224.030029
2/18/1999,1237.280029
2/19/1999,1239.219971
2/22/1999,1272.140015
2/23/1999,1271.180054
2/24/1999,1253.410034
2/25/1999,1245.02002
2/26/1999,1238.329956
3/1/1999,1236.160034
3/2/1999,1225.5
3/3/1999,1227.699951
3/4/1999,1246.640015
3/5/1999,1275.469971
3/8/1999,1282.72998
3/9/1999,1279.839966
3/10/1999,1286.839966
3/11/1999,1297.680054
3/12/1999,1294.589966
3/15/1999,1307.26001
3/16/1999,1306.380005
3/17/1999,1297.819946
3/18/1999,1316.550049
3/19/1999,1299.290039
3/22/1999,1297.01001
3/23/1999,1262.140015
3/24/1999,1268.589966
3/25/1999,1289.98999
3/26/1999,1282.800049
3/29/1999,1310.170044
3/30/1999,1300.75
3/31/1999,1286.369995
4/1/1999,1293.719971
4/5/1999,1321.119995
4/6/1999,1317.890015
4/7/1999,1326.890015
4/8/1999,1343.97998
4/9/1999,1348.349976
4/12/1999,1358.630005
4/13/1999,1349.819946
4/14/1999,1328.439941
4/15/1999,1322.849976
4/16/1999,1319
4/19/1999,1289.47998
4/20/1999,1306.170044
4/21/1999,1336.119995
4/22/1999,1358.819946
4/23/1999,1356.849976
4/26/1999,1360.040039
4/27/1999,1362.800049
4/28/1999,1350.910034
4/29/1999,1342.829956
4/30/1999,1335.180054
5/3/1999,1354.630005
5/4/1999,1332
5/5/1999,1347.310059
5/6/1999,1332.050049
5/7/1999,1345
5/10/1999,1340.300049
5/11/1999,1355.609985
5/12/1999,1364
5/13/1999,1367.560059
5/14/1999,1337.800049
5/17/1999,1339.48999
5/18/1999,1333.319946
5/19/1999,1344.22998
5/20/1999,1338.829956
5/21/1999,1330.290039
5/24/1999,1306.650024
5/25/1999,1284.400024
5/26/1999,1304.76001
5/27/1999,1281.410034
5/28/1999,1301.839966
6/1/1999,1294.26001
6/2/1999,1294.810059
6/3/1999,1299.540039
6/4/1999,1327.75
6/7/1999,1334.52002
6/8/1999,1317.329956
6/9/1999,1318.640015
6/10/1999,1302.819946
6/11/1999,1293.640015
6/14/1999,1294
6/15/1999,1301.160034
6/16/1999,1330.410034
6/17/1999,1339.900024
6/18/1999,1342.839966
6/21/1999,1349
6/22/1999,1335.880005
6/23/1999,1333.060059
6/24/1999,1315.780029
6/25/1999,1315.310059
6/28/1999,1331.349976
6/29/1999,1351.449951
6/30/1999,1372.709961
7/1/1999,1380.959961
7/2/1999,1391.219971
7/6/1999,1388.119995
7/7/1999,1395.859985
7/8/1999,1394.420044
7/9/1999,1403.280029
7/12/1999,1399.099976
7/13/1999,1393.560059
7/14/1999,1398.170044
7/15/1999,1409.619995
7/16/1999,1418.780029
7/19/1999,1407.650024
7/20/1999,1377.099976
7/21/1999,1379.290039
7/22/1999,1360.969971
7/23/1999,1356.939941
7/26/1999,1347.76001
7/27/1999,1362.839966
7/28/1999,1365.400024
7/29/1999,1341.030029
7/30/1999,1328.719971
8/2/1999,1328.050049
8/3/1999,1322.180054
8/4/1999,1305.329956
8/5/1999,1313.709961
8/6/1999,1300.290039
8/9/1999,1297.800049
8/10/1999,1281.430054
8/11/1999,1301.930054
8/12/1999,1298.160034
8/13/1999,1327.680054
8/16/1999,1330.77002
8/17/1999,1344.160034
8/18/1999,1332.839966
8/19/1999,1323.589966
8/20/1999,1336.609985
8/23/1999,1360.219971
8/24/1999,1363.5
8/25/1999,1381.790039
8/26/1999,1362.01001
8/27/1999,1348.27002
8/30/1999,1324.02002
8/31/1999,1320.410034
9/1/1999,1331.069946
9/2/1999,1319.109985
9/3/1999,1357.23999
9/7/1999,1350.449951
9/8/1999,1344.150024
9/9/1999,1347.660034
9/10/1999,1351.660034
9/13/1999,1344.130005
9/14/1999,1336.290039
9/15/1999,1317.969971
9/16/1999,1318.47998
9/17/1999,1335.420044
9/20/1999,1335.530029
9/21/1999,1307.579956
9/22/1999,1310.51001
9/23/1999,1280.410034
9/24/1999,1277.359985
9/27/1999,1283.310059
9/28/1999,1282.199951
9/29/1999,1268.369995
9/30/1999,1282.709961
10/1/1999,1282.810059
10/4/1999,1304.599976
10/5/1999,1301.349976
10/6/1999,1325.400024
10/7/1999,1317.640015
10/8/1999,1336.02002
10/11/1999,1335.209961
10/12/1999,1313.040039
10/13/1999,1285.550049
10/14/1999,1283.420044
10/15/1999,1247.410034
10/18/1999,1254.130005
10/19/1999,1261.319946
10/20/1999,1289.430054
10/21/1999,1283.609985
10/22/1999,1301.650024
10/25/1999,1293.630005
10/26/1999,1281.910034
10/27/1999,1296.709961
10/28/1999,1342.439941
10/29/1999,1362.930054
11/1/1999,1354.119995
11/2/1999,1347.73999
11/3/1999,1354.930054
11/4/1999,1362.640015
11/5/1999,1370.22998
11/8/1999,1377.01001
11/9/1999,1365.280029
11/10/1999,1373.459961
11/11/1999,1381.459961
11/12/1999,1396.060059
11/15/1999,1394.390015
11/16/1999,1420.069946
11/17/1999,1410.709961
11/18/1999,1424.939941
11/19/1999,1422
11/22/1999,1420.939941
11/23/1999,1404.640015
11/24/1999,1417.079956
11/26/1999,1416.619995
11/29/1999,1407.829956
11/30/1999,1388.910034
12/1/1999,1397.719971
12/2/1999,1409.040039
12/3/1999,1433.300049
12/6/1999,1423.329956
12/7/1999,1409.170044
12/8/1999,1403.880005
12/9/1999,1408.109985
12/10/1999,1417.040039
12/13/1999,1415.219971
12/14/1999,1403.170044
12/15/1999,1413.329956
12/16/1999,1418.780029
12/17/1999,1421.030029
12/20/1999,1418.089966
12/21/1999,1433.430054
12/22/1999,1436.130005
12/23/1999,1458.339966
12/27/1999,1457.099976
12/28/1999,1457.660034
12/29/1999,1463.459961
12/30/1999,1464.469971
12/31/1999,1469.25
1/3/2000,1455.219971
1/4/2000,1399.420044
1/5/2000,1402.109985
1/6/2000,1403.449951
1/7/2000,1441.469971
1/10/2000,1457.599976
1/11/2000,1438.560059
1/12/2000,1432.25
1/13/2000,1449.680054
1/14/2000,1465.150024
1/18/2000,1455.140015
1/19/2000,1455.900024
1/20/2000,1445.569946
1/21/2000,1441.359985
1/24/2000,1401.530029
1/25/2000,1410.030029
1/26/2000,1404.089966
1/27/2000,1398.560059
1/28/2000,1360.160034
1/31/2000,1394.459961
2/1/2000,1409.280029
2/2/2000,1409.119995
2/3/2000,1424.969971
2/4/2000,1424.369995
2/7/2000,1424.23999
2/8/2000,1441.719971
2/9/2000,1411.709961
